TextContent,TextType,url,Creator,CreatedAt,IssueID,RelatedPrID,IssueCategory,IsMPLF,CleanedTextContent
"Ubuntu 14.04 is no longer supported. Nvidia may now require a newer ssl toolchain than provided by ubuntu 14.04.

The issue doesn't occur on master because it's hidden by the Docker cache",IssueComment,https://github.com/apache/mxnet/issues/18005#issuecomment-611702142,leezu,2020-04-09 19:07:27,18005,[18018],Build bug,0,Ubuntu 14.04 is no longer supported. Nvidia may now require a newer ssl toolchain than provided by ubuntu 14.04. The issue doesn't occur on master because it's hidden by the Docker cache
@leezu FYI.,IssueComment,https://github.com/apache/mxnet/issues/18091#issuecomment-615284958,TaoLv,2020-04-17 14:44:24,18091,[18114],Build bug,0,@leezu FYI.
"Thanks @anko-intel. This used to work, when we relied on standard cmake `initial-cache` feature to handle our config: `cmake -C ../config.cmake`. 

```
-C <initial-cache>
              Pre-load a script to populate the cache.

              When cmake is first run in an empty build tree, it creates a CMakeCache.txt file and populates  it  with
              customizable  settings  for  the  project.  This option may be used to specify a file from which to load
              cache entries before the first pass through the project’s cmake listfiles.  The loaded entries take pri‐
              ority  over  the  project’s default values.  The given file should be a CMake script containing SET com‐
              mands that use the CACHE option, not a cache-format file.
```

But people were unhappy with the extra typing and we now load the config file automatically if it is present. At the time of loading, the build release type is already set and can't be configured anymore, so we need to remove the `Uncomment the following line to compile with debug information` parts from the config files. You need to invoke cmake with `cmake -DCMAKE_BUILD_TYPE=Debug` instead.

Would you like to open a PR?",IssueComment,https://github.com/apache/mxnet/issues/18091#issuecomment-615357495,leezu,2020-04-17 16:59:54,18091,[18114],Build bug,0,"Thanks @anko-intel. This used to work, when we relied on standard cmake [code] feature to handle our config: [code]. ``[code]`[code]Uncomment the following line to compile with debug information[code]cmake -DCMAKE_BUILD_TYPE=Debug` instead. Would you like to open a PR?"
It's the same issue as https://github.com/apache/incubator-mxnet/pull/17742,IssueComment,https://github.com/apache/mxnet/issues/18091#issuecomment-615358586,leezu,2020-04-17 17:02:12,18091,[18114],Build bug,0,It's the same issue as [url]
"ok, I will",IssueComment,https://github.com/apache/mxnet/issues/18091#issuecomment-615388550,anko-intel,2020-04-17 18:07:50,18091,[18114],Build bug,0,"ok, I will"
Thank you,IssueComment,https://github.com/apache/mxnet/issues/18091#issuecomment-615402044,leezu,2020-04-17 18:38:37,18091,[18114],Build bug,0,Thank you
"Hey, this is the MXNet Label Bot. 
 Thank you for submitting the issue! I will try and suggest some labels so that the appropriate MXNet community members can help resolve it. 
 Here are my recommended labels: Doc",IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-478703572,mxnet-label-bot,2019-04-01 19:00:40,14583,[18182],Visualization bug,0,"Hey, this is the MXNet Label Bot. Thank you for submitting the issue! I will try and suggest some labels so that the appropriate MXNet community members can help resolve it. Here are my recommended labels: Doc"
"@mxnet-label-bot add [Website, Bug]",IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-478704005,zachgk,2019-04-01 19:01:51,14583,[18182],Visualization bug,0,"@mxnet-label-bot add [Website, Bug]"
@zachgk Is this still an issue on the new site?,IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-536652955,aaronmarkham,2019-09-30 16:57:53,14583,[18182],Visualization bug,0,@zachgk Is this still an issue on the new site?
"@aaronmarkham This issue is still there. To reproduce, 

1. go to the installation docs on the get_started page. 
2. Randomly click on any of the buttons. Note that it changes the url path to index.html which is also wrong.
3. If you press the browser back button, it doesn't do anything. If you press it repeatedly, it only takes effect if you press it more than the number of times you changed the installation options.


You can see the relevant code [here](https://github.com/apache/incubator-mxnet/blob/master/docs/static_site/src/assets/js/options.js). There are two ways to resolve this problem:
1. We simply don't use the [history api](https://developer.mozilla.org/en-US/docs/Web/API/History_API) and delete all occurrences of history.pushState. Then, the back button will simply leave the get_started page.
2. We handle the history `popstate` event so that presses to the back (and I believe forward) button are handled and will switch to the previously selected options. There may be other things to fix to get this working as well (especially due to the new site).",IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-536697442,zachgk,2019-09-30 18:45:02,14583,[18182],Visualization bug,0,"@aaronmarkham This issue is still there. To reproduce, 1. go to the installation docs on the get_started page. 2. Randomly click on any of the buttons. Note that it changes the url path to index.html which is also wrong. 3. If you press the browser back button, it doesn't do anything. If you press it repeatedly, it only takes effect if you press it more than the number of times you changed the installation options. You can see the relevant code [here]([url] There are two ways to resolve this problem: 1. We simply don't use the [history api]([url] and delete all occurrences of history.pushState. Then, the back button will simply leave the get_started page. 2. We handle the history [code] event so that presses to the back (and I believe forward) button are handled and will switch to the previously selected options. There may be other things to fix to get this working as well (especially due to the new site)."
Sheng fixed this on the new site.,IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-544173332,aaronmarkham,2019-10-19 17:05:01,14583,[18182],Visualization bug,0,Sheng fixed this on the new site.
I think Sheng fixed a different problem. I just checked and this problem still occurs,IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-546046564,zachgk,2019-10-24 18:32:56,14583,[18182],Visualization bug,0,I think Sheng fixed a different problem. I just checked and this problem still occurs
"@aaronmarkham This bug is still reproducible on new website, can I work on this?",IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-620291638,ys2843,2020-04-27 23:40:06,14583,[18182],Visualization bug,0,"@aaronmarkham This bug is still reproducible on new website, can I work on this?"
@aaronmarkham This issue was resolved. We can close it.,IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-635636738,ys2843,2020-05-28 22:15:10,14583,[18182],Visualization bug,0,@aaronmarkham This issue was resolved. We can close it.
Thanks @ys2843. Fixed in #18182,IssueComment,https://github.com/apache/mxnet/issues/14583#issuecomment-635660767,zachgk,2020-05-28 23:05:50,14583,[18182],Visualization bug,0,Thanks @ys2843. Fixed in #18182
I will work on this issue,IssueComment,https://github.com/apache/mxnet/issues/18235#issuecomment-624144561,ys2843,2020-05-05 16:02:58,18235,[18243],Visualization bug,0,I will work on this issue
Thanks!,IssueComment,https://github.com/apache/mxnet/issues/18235#issuecomment-624245447,apeforest,2020-05-05 19:01:22,18235,[18243],Visualization bug,0,Thanks!
Note that the original error was wrong due to confusing log on teardown of module which attributes errors to the last test (i.e. `test_fp16_casting`). This happens even though it was disabled which helped me catch this problem. This bug is tracked in https://github.com/pytest-dev/pytest/issues/7101,IssueComment,https://github.com/apache/mxnet/issues/18099#issuecomment-616289525,szha,2020-04-20 03:33:09,18099,[18292],Test bug,0,Note that the original error was wrong due to confusing log on teardown of module which attributes errors to the last test (i.e. [code]). This happens even though it was disabled which helped me catch this problem. This bug is tracked in [url]
cc @yzhliu as we discussed about a (supposedly) related problem with `less_scalar_gpufloat32_2bool_2` before.,IssueComment,https://github.com/apache/mxnet/issues/18099#issuecomment-616291162,leezu,2020-04-20 03:40:36,18099,[18292],Test bug,0,cc @yzhliu as we discussed about a (supposedly) related problem with [code] before.
same problem with `test_amp_conversion` http://jenkins.mxnet-ci.amazon-ml.com/blue/organizations/jenkins/mxnet-validation%2Funix-gpu/detail/PR-18025/35/pipeline/417,IssueComment,https://github.com/apache/mxnet/issues/18099#issuecomment-616369610,szha,2020-04-20 07:41:22,18099,[18292],Test bug,0,same problem with [code] [url]
Seems to have the same problem for the rest of the tests so this indicates a problem to the amp module itself. I've disabled all amp tests at the moment,IssueComment,https://github.com/apache/mxnet/issues/18099#issuecomment-616667052,szha,2020-04-20 16:31:18,18099,[18292],Test bug,0,Seems to have the same problem for the rest of the tests so this indicates a problem to the amp module itself. I've disabled all amp tests at the moment
"The error comes from TVM actually, not pointwise fusion.",IssueComment,https://github.com/apache/mxnet/issues/18099#issuecomment-627557905,ptrendx,2020-05-12 19:53:02,18099,[18292],Test bug,0,"The error comes from TVM actually, not pointwise fusion."
Let's reenable the test as TVMOP is now disabled on GPU builds,IssueComment,https://github.com/apache/mxnet/issues/18099#issuecomment-627621350,leezu,2020-05-12 22:00:36,18099,[18292],Test bug,0,Let's reenable the test as TVMOP is now disabled on GPU builds
This is very likely caused by parallel test. See https://github.com/apache/incubator-mxnet/pull/18323,IssueComment,https://github.com/apache/mxnet/issues/18322#issuecomment-628816780,zhreshold,2020-05-14 18:38:21,18322,[18323],Test bug,0,This is very likely caused by parallel test. See [url]
@mxnet-label-bot add [Website],IssueComment,https://github.com/apache/mxnet/issues/18367#issuecomment-631044152,ys2843,2020-05-19 19:48:56,18367,[18369],Visualization bug,0,@mxnet-label-bot add [Website]
"jquery has its own CDN which isn't affected by the blocking of google CDN. so the simplest approach to try is to use that https://code.jquery.com/

could you summarize how the current website hosting works? to have more control on this we could use cloudfront for static hosting, which can also improve stability.",IssueComment,https://github.com/apache/mxnet/issues/18367#issuecomment-631056893,szha,2020-05-19 20:13:39,18367,[18369],Visualization bug,0,"jquery has its own CDN which isn't affected by the blocking of google CDN. so the simplest approach to try is to use that [url] could you summarize how the current website hosting works? to have more control on this we could use cloudfront for static hosting, which can also improve stability."
"@ys2843 - Thanks for looking into this, is the jquery loading time causing huge delay in loading MXNet website in China?

I remember a ticket by @aaronmarkham for Apache Infra for CDN in China was closed. @szha - Is there a way to statically host in China and how to overcome with Apache processes?
",IssueComment,https://github.com/apache/mxnet/issues/18367#issuecomment-631063008,sandeep-krishnamurthy,2020-05-19 20:25:58,18367,[18369],Visualization bug,0,"@ys2843 - Thanks for looking into this, is the jquery loading time causing huge delay in loading MXNet website in China? I remember a ticket by @aaronmarkham for Apache Infra for CDN in China was closed. @szha - Is there a way to statically host in China and how to overcome with Apache processes?"
"ECharts project worked on CDN in China according to this board report: https://cwiki.apache.org/confluence/display/INCUBATOR/May2019

We may reach out to them for their experiences.

Update: in [a later report](https://cwiki.apache.org/confluence/display/INCUBATOR/August2019) they wrote: `Redirecting echarts.baidu.com to echarts.apache.org. Because we found some speed problem of Apache CDN in China, we haven't done the redirecting job yet. We will do more test and ask for help if necessary.`

Seems that using custom CDN is possible.",IssueComment,https://github.com/apache/mxnet/issues/18367#issuecomment-631094530,szha,2020-05-19 21:32:48,18367,[18369],Visualization bug,0,ECharts project worked on CDN in China according to this board report: [url] We may reach out to them for their experiences. Update: in [a later report]([url] they wrote: [code] Seems that using custom CDN is possible.
"> jquery has its own CDN which isn't affected by the blocking of google CDN. so the simplest approach to try is to use that https://code.jquery.com/
> 
> could you summarize how the current website hosting works? to have more control on this we could use cloudfront for static hosting, which can also improve stability.

Good idea, we could simply replace google CDN with `https://code.jquery.com/`, tested with Chinese servers and it is reachable, although it is slightly slower than local CDN, but it saves the fallback time. 
Currently MXNet website hosting is handled by Apache Infra team, according to [Apache infra team:](https://issues.apache.org/jira/browse/INFRA-20203)
> MXNet is likely served from Japan for Chinese visitors.
We cannot at present get access to serve from China itself, the process for doing so is extremely convoluted due to Chinese government regulations. IF we are presented with an option that works in conjunction with MX records (aka not a CDN that relies on CNAME addresses), we will revisit our options and notify projects, but for the time being, we do not have any available options to speed up traffic for Chinese visitors.

Most of the resources are hosted locally with the website and the only thing not reachable is JQuery.",IssueComment,https://github.com/apache/mxnet/issues/18367#issuecomment-631096175,ys2843,2020-05-19 21:35:31,18367,[18369],Visualization bug,0,"> jquery has its own CDN which isn't affected by the blocking of google CDN. so the simplest approach to try is to use that [url] > > could you summarize how the current website hosting works? to have more control on this we could use cloudfront for static hosting, which can also improve stability. Good idea, we could simply replace google CDN with [code], tested with Chinese servers and it is reachable, although it is slightly slower than local CDN, but it saves the fallback time. Currently MXNet website hosting is handled by Apache Infra team, according to [Apache infra team:]([url] > MXNet is likely served from Japan for Chinese visitors. We cannot at present get access to serve from China itself, the process for doing so is extremely convoluted due to Chinese government regulations. IF we are presented with an option that works in conjunction with MX records (aka not a CDN that relies on CNAME addresses), we will revisit our options and notify projects, but for the time being, we do not have any available options to speed up traffic for Chinese visitors. Most of the resources are hosted locally with the website and the only thing not reachable is JQuery."
