TextContent,TextType,url,Creator,CreatedAt,IssueID,RelatedPrID,IssueCategory,IsMPLF,CleanedTextContent,SentimentScore
"@ashahab 
I was able to reproduce the issue in  TF v2.4.1, TF2.5rc1 and TF-nightly(2.6.0) with no errors Please find the [gist](https://colab.research.google.com/gist/UsharaniPagadala/ee62c3dfdc40f543b17a6cc2f6431e8d/-48903.ipynb) here and let us know if it helps. Thanks!

",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-832539407,UsharaniPagadala,2021-05-05 09:13:31,48903,[49121],Data bug,1,"@ashahab I was able to reproduce the issue in TF v2.4.1, TF2.5rc1 and TF-nightly(2.6.0) with no errors Please find the [gist]([url] here and let us know if it helps. Thanks!",3
"@UsharaniPagadala I think this is a race condition. I don't know about the execution environment of the notebook and whether it allows true multi-threading.
Here are the steps I followed on a 12-core Azure nv12 box:
```bash
$pip install tensorflow==2.4.1
$python segfault.py
...
2021-05-05 04:57:51.915818: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-05-05 04:57:51.915930: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-05-05 04:57:51.915948: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]
2021-05-05 04:57:51.966764: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-05-05 04:57:51.967255: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2596985000 Hz
Segmentation fault (core dumped)
```

Let me know if you follow the above steps you don't see the segfault.
",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-832642106,ashahab,2021-05-05 12:19:23,48903,[49121],Data bug,1,@UsharaniPagadala I think this is a race condition. I don't know about the execution environment of the notebook and whether it allows true multi-threading. Here are the steps I followed on a 12-core Azure nv12 box: ``[code]`` Let me know if you follow the above steps you don't see the segfault.,0
"@jvishnuvardhan 
I was able to run the code in tf2.4, tf2.5rc1 and tf-nightly .Please find the [gist](https://colab.research.google.com/gist/UsharaniPagadala/ee62c3dfdc40f543b17a6cc2f6431e8d/-48903.ipynb) here.Thanks",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-832682756,UsharaniPagadala,2021-05-05 13:22:18,48903,[49121],Data bug,1,"@jvishnuvardhan I was able to run the code in tf2.4, tf2.5rc1 and tf-nightly .Please find the [gist]([url] here.Thanks",5
Thanks for the link. I can also reproduce the issue.,IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-832859942,yangustc07,2021-05-05 17:05:31,48903,[49121],Data bug,1,Thanks for the link. I can also reproduce the issue.,1
@yangustc07  Were you able to see the segmentation fault?,IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-832937461,ashahab,2021-05-05 19:05:46,48903,[49121],Data bug,1,@yangustc07 Were you able to see the segmentation fault?,0
"Yes, I can see the segmentation fault and I'm working on a fix. Inputs are welcome if you have more information.",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-832941742,yangustc07,2021-05-05 19:12:31,48903,[49121],Data bug,1,"Yes, I can see the segmentation fault and I'm working on a fix. Inputs are welcome if you have more information.",2
"@yangustc07 Thanks for reproducing the issue.
Yes I have more inputs.
This is caused only when we combine these five: snapshot, shuffle, batch, repeat, and prefetch. I have been unsuccessful in removing any of these to narrow the problem.

I added some logging where snapshot Reader was getting an input reference: `input_->Ref()` and where it was returning the reference: `input_->UnRef()`. 
All threads except one will first execute `input_->Ref()` and then execute `input_->UnRef()` (I logged the thread ids). However, the last thread invokes `input_->UnRef()` without doing the prior `input_->Ref()`. It's trying to invoke `input_->UnRef()` on a null(0) `input_`.



",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-832952490,ashahab,2021-05-05 19:31:00,48903,[49121],Data bug,1,"@yangustc07 Thanks for reproducing the issue. Yes I have more inputs. This is caused only when we combine these five: snapshot, shuffle, batch, repeat, and prefetch. I have been unsuccessful in removing any of these to narrow the problem. I added some logging where snapshot Reader was getting an input reference: [code] and where it was returning the reference: [code]. All threads except one will first execute [code] and then execute [code] (I logged the thread ids). However, the last thread invokes [code] without doing the prior [code]. It's trying to invoke [code] on a null(0) [code].",0
"Tried to debug more. The reason one thread does not call `input_->Ref()` is `SnapshotDatasetV2Op::Dataset::Iterator::Reader::Initialize` returns a cancelled error somewhere. In that case, the destructor shouldn't call `input_->UnRef()`, and there shouldn't be any calls to `Reader::GetNextInternal()`.",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833158741,yangustc07,2021-05-06 01:28:20,48903,[49121],Data bug,1,"Tried to debug more. The reason one thread does not call [code] is [code] returns a cancelled error somewhere. In that case, the destructor shouldn't call [code], and there shouldn't be any calls to [code].",0
"Yang, your earlier solution of commenting out ref and unref does not seem
safe to me, and may result in memory leaks.

On Wed, May 5, 2021 at 6:28 PM Yang Chen ***@***.***> wrote:

> Tried to debug more. The reason one thread does not call input_->Ref() is
> SnapshotDatasetV2Op::Dataset::Iterator::Reader::Initialize returns a
> cancelled error somewhere. In that case, the destructor shouldn't call
> input_->UnRef(), and there shouldn't be any calls to
> Reader::GetNextInternal().
>
> —
> You are receiving this because you were mentioned.
> Reply to this email directly, view it on GitHub
> <https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833158741>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AAFISPOVBXPH7F5DAKPRRRDTMHWENANCNFSM44DJOMUA>
> .
>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833187909,ashahab,2021-05-06 02:57:37,48903,[49121],Data bug,1,"Yang, your earlier solution of commenting out ref and unref does not seem safe to me, and may result in memory leaks. On Wed, May 5, 2021 at 6:28 PM Yang Chen ***@***.***> wrote: > Tried to debug more. The reason one thread does not call input_->Ref() is > SnapshotDatasetV2Op::Dataset::Iterator::Reader::Initialize returns a > cancelled error somewhere. In that case, the destructor shouldn't call > input_->UnRef(), and there shouldn't be any calls to > Reader::GetNextInternal(). > > — > You are receiving this because you were mentioned. > Reply to this email directly, view it on GitHub > <[url]#issuecomment-833158741>, > or unsubscribe > <[url] > . >",-2
"Yes, thanks for the note. I have updated the comment earlier. I have a better fix now.",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833188464,yangustc07,2021-05-06 02:59:30,48903,[49121],Data bug,1,"Yes, thanks for the note. I have updated the comment earlier. I have a better fix now.",3
"Yeah I think the fix can handle the cancellation.

On Wed, May 5, 2021 at 7:59 PM Yang Chen ***@***.***> wrote:

> Yes, I have updated the comment earlier. I have a better fix now.
>
> —
> You are receiving this because you were mentioned.
> Reply to this email directly, view it on GitHub
> <https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833188464>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AAFISPKJQLJYY7EPEZCHVJDTMIA2LANCNFSM44DJOMUA>
> .
>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833194034,ashahab,2021-05-06 03:17:50,48903,[49121],Data bug,1,"Yeah I think the fix can handle the cancellation. On Wed, May 5, 2021 at 7:59 PM Yang Chen ***@***.***> wrote: > Yes, I have updated the comment earlier. I have a better fix now. > > — > You are receiving this because you were mentioned. > Reply to this email directly, view it on GitHub > <[url]#issuecomment-833188464>, > or unsubscribe > <[url] > . >",2
@yangustc07 do you have a fix?,IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833795753,ashahab,2021-05-06 19:19:48,48903,[49121],Data bug,1,@yangustc07 do you have a fix?,0
"Yes, I just submitted https://github.com/tensorflow/tensorflow/commit/858a5698a7b4ee95befa2e9c3d7aaa0a8170ec54. I'm trying to see why it changed my commit message to ""internal change."" The original description was:

```
[tf.data] Fix snapshot segfault when using repeat and prefetch.

Fixes: https://github.com/tensorflow/tensorflow/issues/48903.

`input_->MakeIterator` refs the dataset in
https://github.com/tensorflow/tensorflow/blob/a9cf3a0e4b419630f0183b0cc4e48e0641a62721/tensorflow/core/framework/dataset.cc#L679. So
we don't need to call `input_->Ref()`. Otherwise, if
`SnapshotDatasetV2Op::Dataset::Iterator::Reader::Initialize` returns an error,
`input_->Ref()` isn't called, but the destructor still calls `input_->Unref()`.

If `InitializeIterator` returns an error, the iterator_ needs to be reset to
nullptr. Otherwise, if GetNextInternal is called a second time,
`iterator_->GetNext` may dereference a null `input_impl_`.

```",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833797982,yangustc07,2021-05-06 19:23:40,48903,[49121],Data bug,1,"Yes, I just submitted [url] I'm trying to see why it changed my commit message to ""internal change."" The original description was: ``[code]input_->MakeIterator[code]input_->Ref()[code]SnapshotDatasetV2Op::Dataset::Iterator::Reader::Initialize[code]input_->Ref()[code]input_->Unref()[code]InitializeIterator[code]iterator_->GetNext[code]input_impl_[code]``",0
"Are you satisfied with the resolution of your issue?
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=Yes&entry.2137816233=https://github.com/tensorflow/tensorflow/issues/48903"">Yes</a>
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=No&entry.2137816233=https://github.com/tensorflow/tensorflow/issues/48903"">No</a>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/48903#issuecomment-833798291,google-ml-butler[bot],2021-05-06 19:24:11,48903,[49121],Data bug,1,"Are you satisfied with the resolution of your issue? <a href=""[url]"">Yes</a> <a href=""[url]"">No</a>",0
@trentlo @chsigg Any idea what's going on?,IssueComment,https://github.com/tensorflow/tensorflow/issues/48869#issuecomment-831647638,sanjoy,2021-05-04 02:21:52,48869,[49173],Processor bug,0,@trentlo @chsigg Any idea what's going on?,0
"> @trentlo @chsigg Any idea what's going on?

This is a known issue that we mention to you in the last meeting.

@nouiz is back. He knows more. (@bas-aarts FYI.)
",IssueComment,https://github.com/tensorflow/tensorflow/issues/48869#issuecomment-831651371,trentlo,2021-05-04 02:39:13,48869,[49173],Processor bug,0,> @trentlo @chsigg Any idea what's going on? This is a known issue that we mention to you in the last meeting. @nouiz is back. He knows more. (@bas-aarts FYI.),0
"This diff fix at least part of the problem:
```
diff --git a/tensorflow/core/common_runtime/gpu/gpu_cudamallocasync_allocator.h b/tensorflow/core/common_runtime/gpu/gpu_cudamallocasync_allocator.h
index 8c7613992ea..b04c592046e 100644
--- a/tensorflow/core/common_runtime/gpu/gpu_cudamallocasync_allocator.h
+++ b/tensorflow/core/common_runtime/gpu/gpu_cudamallocasync_allocator.h
@@ -67,7 +67,7 @@ class GpuCudaMallocAsyncAllocator : public Allocator {
   explicit GpuCudaMallocAsyncAllocator(PlatformDeviceId platform_device_id,
                                        size_t pool_size,
                                        bool reserve_memory = false,
-                                       bool compute_stats = false);
+                                       bool compute_stats = true);
   ~GpuCudaMallocAsyncAllocator() override;
   string Name() override { return name_; }
   void* AllocateRaw(size_t alignment, size_t num_bytes) override;
```

But I have problems building upstream TF in our container. So I have difficulty investigating this. Here is the error in case you have an idea what is going on:

```
Execution platform: @local_execution_config_platform//:platform
Traceback (most recent call last):
  File ""/root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/tensor
flow/python/pywrap_tensorflow.py"", line 64, in <module>
    from tensorflow.python._pywrap_tensorflow_internal import *
ImportError: /root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/t
ensorflow/python/_pywrap_tensorflow_internal.so: undefined symbol: _ZN10tensorflow7functor12UnaryFunctorIN5Eigen9GpuDeviceENS0_3negINS2_4halfEEEEclERKS3_NS2_9TensorMapINS2_6TensorIS5_Li1ELi1ElEELi16ENS2_11MakePointerEEENSA_
INSB_IKS5_Li1ELi1ElEELi16ESD_EE

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/tensor
flow/python/tools/api/generator/create_python_api.py"", line 26, in <module>
    from tensorflow.python.tools.api.generator import doc_srcs
  File ""/root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/tensor
flow/python/__init__.py"", line 40, in <module>
    from tensorflow.python.eager import context
  File ""/root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/tensor
flow/python/eager/context.py"", line 35, in <module>
    from tensorflow.python import pywrap_tfe
  File ""/root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/tensor
flow/python/pywrap_tfe.py"", line 28, in <module>
    from tensorflow.python import pywrap_tensorflow
  File ""/root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/tensor
flow/python/pywrap_tensorflow.py"", line 83, in <module>
    raise ImportError(msg)
ImportError: Traceback (most recent call last):
  File ""/root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/tensor
flow/python/pywrap_tensorflow.py"", line 64, in <module>
    from tensorflow.python._pywrap_tensorflow_internal import *
ImportError: /root/.cache/bazel/_bazel_root/45a7ca8b5c99c684c2d5c22cdd8175f0/execroot/org_tensorflow/bazel-out/host/bin/tensorflow/python/keras/api/create_tensorflow.python_api_keras_python_api_gen.runfiles/org_tensorflow/t
ensorflow/python/_pywrap_tensorflow_internal.so: undefined symbol: _ZN10tensorflow7functor12UnaryFunctorIN5Eigen9GpuDeviceENS0_3negINS2_4halfEEEEclERKS3_NS2_9TensorMapINS2_6TensorIS5_Li1ELi1ElEELi16ENS2_11MakePointerEEENSA_
INSB_IKS5_Li1ELi1ElEELi16ESD_EE
```
",IssueComment,https://github.com/tensorflow/tensorflow/issues/48869#issuecomment-831955653,nouiz,2021-05-04 13:47:42,48869,[49173],Processor bug,0,This diff fix at least part of the problem: ``[code]`[code]`[code]``,1
